source,channel,date,start_dt,time_str,raw_time,category,title,description,url,decision_reason,inferred_tag
tvguide_aywt,ESPNews,2026-06-06,2026-06-06 05:30:00,5:30am,5:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espnews,,
tvguide_aywt,Golf,2026-06-05,2026-06-05 07:00:00,7:00am,7:00a,PGA European Tour Golf,PGA European Tour Golf — KLM Open,KLM Open,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-05,2026-06-05 09:00:00,9:00am,9:00a,Korn Ferry Tour Golf,Korn Ferry Tour Golf — BMW Charity Pro-Am presented by TD SYNNEX,BMW Charity Pro-Am presented by TD SYNNEX,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-05,2026-06-05 14:00:00,2:00pm,2:00p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-05,2026-06-05 18:00:00,6:00pm,6:00p,Champions Tour Golf,Champions Tour Golf — American Family Insurance Championship,American Family Insurance Championship,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-05,2026-06-05 20:00:00,8:00pm,8:00p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-05,2026-06-05 23:00:00,11:00pm,11:00p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-06,2026-06-06 03:00:00,3:00am,3:00a,Champions Tour Golf,Champions Tour Golf — American Family Insurance Championship,American Family Insurance Championship,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-06,2026-06-06 07:00:00,7:00am,7:00a,PGA European Tour Golf,PGA European Tour Golf — KLM Open,KLM Open,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-06,2026-06-06 12:30:00,12:30pm,12:30p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-06,2026-06-06 14:30:00,2:30pm,2:30p,Champions Tour Golf,Champions Tour Golf — American Family Insurance Championship,American Family Insurance Championship,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-06,2026-06-06 17:00:00,5:00pm,5:00p,Korn Ferry Tour Golf,Korn Ferry Tour Golf — BMW Charity Pro-Am presented by TD SYNNEX,BMW Charity Pro-Am presented by TD SYNNEX,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-06,2026-06-06 19:00:00,7:00pm,7:00p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-07,2026-06-07 02:00:00,2:00am,2:00a,Champions Tour Golf,Champions Tour Golf — American Family Insurance Championship,American Family Insurance Championship,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-07,2026-06-07 06:30:00,6:30am,6:30a,PGA European Tour Golf,PGA European Tour Golf — KLM Open,KLM Open,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
tvguide_aywt,Golf,2026-06-07,2026-06-07 12:30:00,12:30pm,12:30p,PGA Tour Golf,PGA Tour Golf — the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,https://areyouwatchingthis.com/tv/stations/golf-the-golf-channel,,
